id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1451657950494396419,1451657950494396419,2021-10-22 21:13:20 UTC,2021-10-22,21:13:20,+0000,56678650,98fmnatal,98 FM Natal,,Liberado certificado de vacinação para quem tomou vacinas diferentes #covid #pandemia #vacina   https://t.co/v8m24jmTCJ,pt,[],['https://98fmnatal.com.br/liberado-certificado-de-vacinacao-para-quem-tomou-vacinas-diferentes/'],[],0,0,0,"['covid', 'pandemia', 'vacina']",[],https://twitter.com/98FMNatal/status/1451657950494396419,False,,0,,,,,,,,[],,,,
1451657921054580740,1451553145960628224,2021-10-22 21:13:13 UTC,2021-10-22,21:13:13,+0000,1207487104701390848,dddouglax,https://,,"@CAlvesdf @ajulysantos @arthurmoledoval Se a pandemia aconteceu no mundo todo, os governantes que não são idiotas incentivaram a vacinação logo no inicio, bolsonaro nega até hoje, ja era pra todo mundo estar vacinado e comércios funcionando normalmente, a culpa é de quem?",pt,[],[],[],1,0,7,[],[],https://twitter.com/dddouglax/status/1451657921054580740,False,,0,,,,,,,,"[{'screen_name': 'CAlvesdf', 'name': 'Carlos_alvesdf', 'id': '1353026876290306048'}, {'screen_name': 'ajulysantos', 'name': 'Juliana', 'id': '113029811'}, {'screen_name': 'arthurmoledoval', 'name': 'Arthur do Val - Mamaefalei', 'id': '4106068103'}]",,,,
1451656652877443076,1451233212273995783,2021-10-22 21:08:11 UTC,2021-10-22,21:08:11,+0000,1165343407897763845,pedrojo06512765,P e d r o 🚩👊😎✌️,,@MariaAn77765471 @TurandotPathy Obrigado . Foi muito difícil pra nós todos  Agora todos tbm vacinados mas mesmo assim continuamos a usar máscaras e evitar aglomerações embora no Ceará a Vacinação segue bem organizada graças ao @CamiloSantanaCE Governador q desde o início da Pandemia agiu com responsabilidade,pt,"[{'screen_name': 'camilosantanace', 'name': 'camilo santana', 'id': '1242846683962245127'}]",[],[],2,0,2,[],[],https://twitter.com/PedroJo06512765/status/1451656652877443076,False,,0,,,,,,,,"[{'screen_name': 'MariaAn77765471', 'name': 'Maria 💞🌷', 'id': '1208336810050539520'}, {'screen_name': 'TurandotPathy', 'name': 'NessunDorma❤🏳️\u200d🌈🌷🚩', 'id': '1394154699352330242'}]",,,,
1451655106072616962,1451481745178628105,2021-10-22 21:02:02 UTC,2021-10-22,21:02:02,+0000,866694885461688321,amandar_pessoa,Amanda Pessoa,,"@HenriqueCelso17 @BrunoTernavisk @CruzeiroEC_1921 @radioitatiaia Sim. Vamos lá: 1- receitar remédios sem comprovação científicas 2- desencorajar vacinação 3- chamar de maricas quem temia pela vida nA Pandemia 4- ser contra isolamento pra conter o vírus. 5-  não sou coveiro/todos vão morrer Puxa, realmente ele tava preocupadíssimo com as vidas.",pt,[],[],[],1,0,0,[],[],https://twitter.com/AmandaR_Pessoa/status/1451655106072616962,False,,0,,,,,,,,"[{'screen_name': 'HenriqueCelso17', 'name': 'Henrique Celso', 'id': '857641441052545025'}, {'screen_name': 'BrunoTernavisk', 'name': 'Bruno Lima 🇭🇺🇧🇷', 'id': '348241679'}, {'screen_name': 'CruzeiroEC_1921', 'name': 'Cabuloso', 'id': '369652440'}, {'screen_name': 'radioitatiaia', 'name': 'Rádio Itatiaia', 'id': '39326635'}]",,,,
1451654698184978435,1451636956002140167,2021-10-22 21:00:25 UTC,2021-10-22,21:00:25,+0000,978046506325413888,andreiarosaaro,andreia rosa de oliveira,,"@LiscaM1LGr4u @VniaAraujo19 @Koockyftn @DeLucaass @felipeneto Pq era uma epidemia que ultrapassou território, não teve nenhum motivo pra fechar o comércio, pq tinha baixa contaminação, no Brasil de hoje a unica forma de vencer essa pandemia é a vacinação, como ta o governo Bolsonaro, agindo sobre a vacina, deve ter investindo horreres e",pt,[],[],[],1,0,1,[],[],https://twitter.com/andreiarosaaro/status/1451654698184978435,False,,0,,,,,,,,"[{'screen_name': 'LiscaM1LGr4u', 'name': 'Lisca M1L Gr4u💉🐊', 'id': '1267201906771931136'}, {'screen_name': 'VniaAraujo19', 'name': 'Vânia Araujo', 'id': '1417305884863107072'}, {'screen_name': 'Koockyftn', 'name': 'Code BTHO-32HZ#ad ★彡', 'id': '1318921157534490627'}, {'screen_name': 'DeLucaass', 'name': 'Deks', 'id': '2485324205'}, {'screen_name': 'felipeneto', 'name': 'Felipe Neto', 'id': '14128609'}]",,,,
1451654304671027203,1451654304671027203,2021-10-22 20:58:51 UTC,2021-10-22,20:58:51,+0000,848257412112973826,littlegoatarts,LittleGOOOOat 👻🎃,,"Única coisa q me incomoda nesse vídeo é que ainda estamos em pandemia, e fico bem desconfortável vendo mesmo com a ""vacinação avançada"" pois acho muito cedo ainda pra esses eventos etc DE RESTO acho SUPER legal mesmo todo mundo dançando e curtindo junto da mesma forma...",pt,[],[],[],2,0,1,[],[],https://twitter.com/littlegoatarts/status/1451654304671027203,False,https://twitter.com/sarahfernanda/status/1451009503709835269,0,,,,,,,,[],,,,
1451653226282065921,1451653226282065921,2021-10-22 20:54:34 UTC,2021-10-22,20:54:34,+0000,791979657470017536,felipedalomba,felipe dalomba 🇧🇷,,"Muitos com  inveja d Paulo Guedes por ser rico!Nem precisava trabalhar,está tentando salvar o País!Somos a melhor economia da America latina, melhor PIB melhor  em exportação, vacinação,melhor em criação d empregos.. Brasil  saindo da pandemia melhor q a maioria d países rico.",pt,[],[],[],1,0,3,[],[],https://twitter.com/felipedalomba/status/1451653226282065921,False,,0,,,,,,,,[],,,,
1451652057228795913,1451652057228795913,2021-10-22 20:49:55 UTC,2021-10-22,20:49:55,+0000,1242846683962245127,camilosantanace,Camilo Santana,,"Nosso comitê de enfrentamento à Covid se reuniu nesta sexta-feira para avaliar os números da pandemia e a vacinação no Ceará, entre outros assuntos. Os índices seguem em queda em todo o estado, e a imunização dos cearenses avançando em bom ritmo. (Cont)  https://t.co/Nn79uD4RNf",pt,[],[],['https://pbs.twimg.com/media/FCVN18oWUAMIsVv.jpg'],15,14,246,[],[],https://twitter.com/CamiloSantanaCE/status/1451652057228795913,False,,1,https://pbs.twimg.com/media/FCVN18oWUAMIsVv.jpg,,,,,,,[],,,,
1451650146723319808,1451369479850635266,2021-10-22 20:42:19 UTC,2021-10-22,20:42:19,+0000,778296208888565760,kaiohumba,kaio humba 🇧🇷,,"@kennedygoiano Muitos com  inveja dele por ser rico!Nem precisava trabalhar e está aí tentando salvar o Brasil!Somos a melhor economia da America latina, melhor PIB melhor  exportação,em vacinação,melhor em criação d empregos..o Brasil está saindo da pandemia melhor q a maioria de países rico.",pt,[],[],[],0,0,0,[],[],https://twitter.com/kaiohumba/status/1451650146723319808,False,,0,,,,,,,,"[{'screen_name': 'kennedygoiano', 'name': 'Professor Kennedy Matos de Goiás esperando 2a dose', 'id': '1252782793492443137'}]",,,,
1451648278764867587,1451648278764867587,2021-10-22 20:34:54 UTC,2021-10-22,20:34:54,+0000,1311620519935045632,pabloli93910841,Pablo Lira,,"Análise sobre os indicadores da pandemia no ES1 @tvgazetaes com os amigos @dionysilva  @oaoliveira  @sayobrandao  Tempo de esperança: o ES superou mais da metade da população (51,7%) com a vacinação completa. Cerca de 80% da população do ES tomou a D1 da vacina contra a COVID-19.  https://t.co/o5lfe2YCp7",pt,"[{'screen_name': 'tvgazetaes', 'name': 'tvgazetaes', 'id': '138116031'}, {'screen_name': 'dionysilva', 'name': 'diony alexandro', 'id': '61338757'}, {'screen_name': 'oaoliveira', 'name': 'oliveira a. oliveira', 'id': '158576770'}]",[],['https://pbs.twimg.com/media/FCVKaoEWYAMZxB-.jpg'],1,0,1,[],[],https://twitter.com/PabloLi93910841/status/1451648278764867587,False,,1,https://pbs.twimg.com/media/FCVKaoEWYAMZxB-.jpg,,,,,,,[],,,,
1451644898940235789,1451572536358182930,2021-10-22 20:21:28 UTC,2021-10-22,20:21:28,+0000,198181485,heliomdoyle,Hélio Doyle,,"@cbnbrasilia @IbaneisOficial sendo o bolsonarista negacionista e ignorante que demonstra ser desde o segundo mês da pandemia. Chamou de gripe, liberou antes da hora, comprou testes fajutos, desativou hospitais, falou em imunidade do rebanho, atrasou vacinação, liberou a roubalheira na saúde…",pt,[],[],[],0,0,11,[],[],https://twitter.com/heliomdoyle/status/1451644898940235789,False,,0,,,,,,,,"[{'screen_name': 'cbnbrasilia', 'name': 'CBN Brasília', 'id': '47341466'}]",,,,
1451643244304027652,1451636956002140167,2021-10-22 20:14:54 UTC,2021-10-22,20:14:54,+0000,275806464,daumdoceai,Wallace Escobar,,"@Koockyftn @DeLucaass @felipeneto Tu sabe porque a gente não sentiu os efeitos da pandemia do H1N1 que houve na época? Pq a porra do governo priorizou o que deveria, que foi a compra e distribuição de vacinas e uma vacinação eficaz.",pt,[],[],[],2,0,17,[],[],https://twitter.com/daumdoceai/status/1451643244304027652,False,,0,,,,,,,,"[{'screen_name': 'Koockyftn', 'name': 'Code BTHO-32HZ#ad ★彡', 'id': '1318921157534490627'}, {'screen_name': 'DeLucaass', 'name': 'Deks', 'id': '2485324205'}, {'screen_name': 'felipeneto', 'name': 'Felipe Neto', 'id': '14128609'}]",,,,
1451637560124583943,1451637560124583943,2021-10-22 19:52:19 UTC,2021-10-22,19:52:19,+0000,1442958058670510081,folhadamata1,Folha da Mata,,Mais de 58% da população acima de 12 anos completou o esquema de vacinação contra a doença. E 87% dos mineiros nesta faixa etária já receberam pelo menos a primeira dose. #pandemia #Covid_19    https://t.co/sFtHJU0wV3,pt,[],['https://bit.ly/3G9Hoah'],[],0,0,0,"['pandemia', 'covid_19']",[],https://twitter.com/folhadamata1/status/1451637560124583943,False,,0,,,,,,,,[],,,,
1451636988721893379,1451567991380926467,2021-10-22 19:50:02 UTC,2021-10-22,19:50:02,+0000,1175964991096283136,pedro_hmn,Pedrão o Cria,,"@lookat_sampaio @monark Não é possível o maluco achar direito humano passar informação falsa sobre vacinação no meio de uma pandemia, maluco acha q liberdade é dedar o cu de todo mundo e q se foda",pt,[],[],[],1,0,10,[],[],https://twitter.com/pedro_HMN/status/1451636988721893379,False,,0,,,,,,,,"[{'screen_name': 'lookat_sampaio', 'name': 'Lookat Sampaio', 'id': '1396869793991610368'}, {'screen_name': 'monark', 'name': '♔ Monark', 'id': '242967720'}]",,,,
1451635598301831171,1451635598301831171,2021-10-22 19:44:31 UTC,2021-10-22,19:44:31,+0000,41909879,googlebrasil,Google Brasil,,"É normal que dúvidas apareçam quando a vida muda tanto. Na pandemia foram novas vacinas, novos hábitos de higiene, de socialização, de trabalho. Então, se quiser encontrar informações seguras sobre o vírus, vacinação e flexibilização pesquise COVID 19 no Google.  https://t.co/iE92k0g4Yn",pt,[],[],[],5,2,20,[],[],https://twitter.com/googlebrasil/status/1451635598301831171,False,,1,https://pbs.twimg.com/media/FCU-4XPWUAAacmX.jpg,,,,,,,[],,,,
1451630874483642385,1451625468738908161,2021-10-22 19:25:45 UTC,2021-10-22,19:25:45,+0000,1455592980,rbdemonio,ؘ,,"@rbd3d meu deus essa mulher é maluca, completamente louca. ela tá querendo falar pelo grupo inteiro e nisso vai criar um mal estar entre o christopher e os outros pq ele é literalmente O ÚNICO que não tá facilitando p virem ao brasil quando se fala na questão pandemia e vacinação 🥴",pt,[],[],[],1,0,1,[],[],https://twitter.com/rbdemonio/status/1451630874483642385,False,,0,,,,,,,,"[{'screen_name': 'rbd3d', 'name': '.', 'id': '51571086'}]",,,,
1451623919245529089,1451623491250397187,2021-10-22 18:58:06 UTC,2021-10-22,18:58:06,+0000,1001554502628134914,leonardodahi,Leonardo Dahi,,"O mais legal são as escorregadas. No começo ele quaaaaaase soltou um ""estamos liquidando a pandemia graças à vacinação"", mas recuou a tempo de dizer ""graças ao avanço dos números"". Agora num deu: saiu um ""ministro que serviu a ditadura, tá reclamando"". Esqueceu pra quem trabalha?",pt,[],[],[],0,1,6,[],[],https://twitter.com/leonardodahi/status/1451623919245529089,False,,0,,,,,,,,[],,,,
1451616897108254721,1451616897108254721,2021-10-22 18:30:12 UTC,2021-10-22,18:30:12,+0000,257675246,cbnmaceio,CBN Maceió,,"O levantamento, divulgado nesta sexta-feira (22), foi feito com base nos dados da vacinação do último dia 20.  #CBNmaceió #cbnmaceió #Alagoas #Jornalismo #notícia #pandemia #vacinação #segundadose  https://t.co/MzjJdfdwZ7",pt,[],[],['https://pbs.twimg.com/media/FCUt4A2XMAUkAdU.jpg'],0,0,0,"['cbnmaceió', 'cbnmaceió', 'alagoas', 'jornalismo', 'notícia', 'pandemia', 'vacinação', 'segundadose']",[],https://twitter.com/cbnmaceio/status/1451616897108254721,False,,1,https://pbs.twimg.com/media/FCUt4A2XMAUkAdU.jpg,,,,,,,[],,,,
1451616612713435141,1450867923359354885,2021-10-22 18:29:04 UTC,2021-10-22,18:29:04,+0000,1223278911091630081,felipem73701551,Felipe Marques,,"@radazzaa @Oakenaxe1 @AgostinhoBased @vitorcx1989 @izzynobre @monark Durante a pandemia, laboratórios nos EUA usavam até 42 ciclos para o teste. Mas em maio, em meio à vacinação em massa, e sem qualquer garantia de que as vacinas previnem a contaminação dos vacinados, o CDC abaixou o número máximo de ciclos permitidos para inéditos 28 ou menos...",pt,[],[],[],2,0,0,[],[],https://twitter.com/FelipeM73701551/status/1451616612713435141,False,,0,,,,,,,,"[{'screen_name': 'radazzaa', 'name': 'geraldin da pedra', 'id': '1268065631905222656'}, {'screen_name': 'Oakenaxe1', 'name': 'Oakenaxe', 'id': '1337492368526807040'}, {'screen_name': 'AgostinhoBased', 'name': 'Frouxair Frouxias Frouxonaro 🇻🇳🚩🏳️\u200d🌈', 'id': '1416210707431952393'}, {'screen_name': 'vitorcx1989', 'name': 'apachão', 'id': '120145844'}, {'screen_name': 'izzynobre', 'name': '💾Izzy Nobre', 'id': '11436952'}, {'screen_name': 'monark', 'name': '♔ Monark', 'id': '242967720'}]",,,,
1451616556593647646,1451539083940057094,2021-10-22 18:28:51 UTC,2021-10-22,18:28:51,+0000,1341129644842622978,marcelo29891446,Marcelo Cirino,,"@revistaoeste Um mundo com bilhões de habitantes, milhões tomando vacina, quantas morreram pela vacina??? Nas regiões mais vacinadas, como as cidades testes, foram encontrados os menores índices de casos e mortes. Vacinação em pandemia é coletiva, só assim a transmissão se interrompe.",pt,[],[],[],8,0,19,[],[],https://twitter.com/Marcelo29891446/status/1451616556593647646,False,,0,,,,,,,,"[{'screen_name': 'revistaoeste', 'name': 'Revista Oeste', 'id': '1222939896349970432'}]",,,,
1451615467957796866,1451615467957796866,2021-10-22 18:24:31 UTC,2021-10-22,18:24:31,+0000,39623773,abgibrasil,ABGI Brasil,,"#TimeABGi A pandemia ainda não acabou, mas já sentimos algum alívio com o avanço da vacinação. Para a equipe ABGi não está diferente, grande parte da equipe está completamente imunizada.  Adotamos um modelo híbrido de trabalho, retomando aos poucos à medida que sentirmos seguros.  https://t.co/IC4ktoH77A",pt,[],[],['https://pbs.twimg.com/media/FCUskv5WEAEjgc-.png'],0,0,1,['timeabgi'],[],https://twitter.com/ABGIBrasil/status/1451615467957796866,False,,1,https://pbs.twimg.com/media/FCUskv5WEAEjgc-.png,,,,,,,[],,,,
1451614448007974933,1451614448007974933,2021-10-22 18:20:28 UTC,2021-10-22,18:20:28,+0000,8467242,helderjr,Helder Jr.,,Guedes querendo falar que a pandemia diminuiu por causa da vacinação ao lado do bolsa de bosta foi engraçado.,pt,[],[],[],0,0,0,[],[],https://twitter.com/helderjr/status/1451614448007974933,False,,0,,,,,,,,[],,,,
1451613366540247040,1451613357195333675,2021-10-22 18:16:10 UTC,2021-10-22,18:16:10,+0000,1242846683962245127,camilosantanace,Camilo Santana,,É muito importante que todos concluam o ciclo vacinal. Apenas com a vacinação em massa conseguiremos superar de vez essa pandemia.  https://t.co/prVPcESkAV,pt,[],[],"['https://pbs.twimg.com/media/FCUqqPXXEAkwKHK.jpg', 'https://pbs.twimg.com/media/FCUqqQeXsAADCLR.jpg', 'https://pbs.twimg.com/media/FCUqqPkXEBkLP96.jpg', 'https://pbs.twimg.com/media/FCUqqQRXEAc5Aub.jpg']",3,4,60,[],[],https://twitter.com/CamiloSantanaCE/status/1451613366540247040,False,,1,https://pbs.twimg.com/media/FCUqqPXXEAkwKHK.jpg,,,,,,,[],,,,
1451604270898368513,1451604270898368513,2021-10-22 17:40:02 UTC,2021-10-22,17:40:02,+0000,504628889,mmacedo_tweets,Mário A. Macedo,,"Claro que ""terminando"" a pandemia e o programa de vacinação, os grupos negacionistas iriam continuar e escalar a sua atividade. Agora atacam vacinas que há anos fazem parte do PNV. Aumentam as ameaças aos profissionais de saúde. É nojento e totalmente inadmissível",pt,[],[],[],64,40,417,[],[],https://twitter.com/Mmacedo_tweets/status/1451604270898368513,False,https://twitter.com/UmaPaginaSocial/status/1451600419143262219,0,,,,,,,,[],,,,
1451603667426099202,1451531719866261507,2021-10-22 17:37:38 UTC,2021-10-22,17:37:38,+0000,1371591802197774339,sergiorocha50,sergiorocha50,,"@guilherme_amado A pandemia estancou graças a vacinação, porém ele não fez nada, até queria suspender o uso de máscara.",pt,[],[],[],0,0,0,[],[],https://twitter.com/sergiorocha50/status/1451603667426099202,False,,0,,,,,,,,"[{'screen_name': 'guilherme_amado', 'name': 'Guilherme Amado', 'id': '25029808'}]",,,,
1451601264681291782,1451601264681291782,2021-10-22 17:28:05 UTC,2021-10-22,17:28:05,+0000,251853372,decastromateus,Mateus de Castro,,"O governo Bolsonaro se comprova um desastre completo. Uma catástrofe humanitária formada pela luta contra a vacinação, a favor das respostas erradas numa pandemia mortal, a formação da maior cleptocracia com o fim do combate à corrupção e o desastre econômico que massacra o povo.",pt,[],[],[],0,2,13,[],[],https://twitter.com/deCastroMateus/status/1451601264681291782,False,,0,,,,,,,,[],,,,
1451600814523367424,1451576935306432517,2021-10-22 17:26:18 UTC,2021-10-22,17:26:18,+0000,28504039,brunocastilho,Bruno Castilho,,@joao_florencioo @flaviobessajr @g1 Sim! O menosprezo de uma pandemia por parte do presidente. A sabotagem da vacinação. Dinheiro gasto com motociata para tentar ganhar voto... muita coisa aconteceu,pt,[],[],[],0,1,2,[],[],https://twitter.com/brunocastilho/status/1451600814523367424,False,,0,,,,,,,,"[{'screen_name': 'joao_florencioo', 'name': 'João Florencio \uf8ff', 'id': '914179474123640832'}, {'screen_name': 'flaviobessajr', 'name': 'Flávio Bessa Jr.', 'id': '25901587'}, {'screen_name': 'g1', 'name': 'g1', 'id': '8802752'}]",,,,
1451596505698217994,1451596505698217994,2021-10-22 17:09:10 UTC,2021-10-22,17:09:10,+0000,2249631302,traplev,traplev,,"parece qe a campanha de vacinação acabou né gente???  não se vê mais notícias, qe me lembro a ultima campanha qe vi era de 12 anos a mais de um mês, e nunca mais se falou em vacinação de crianças abaixo dos 11, acabou a pandemia, o vírus foi extinto?  @prefrecife ?????",pt,"[{'screen_name': 'prefrecife', 'name': 'prefeitura do recife', 'id': '75342150'}]",[],[],1,0,0,[],[],https://twitter.com/traplev/status/1451596505698217994,False,,0,,,,,,,,[],,,,
1451596308486230017,1451596308486230017,2021-10-22 17:08:23 UTC,2021-10-22,17:08:23,+0000,122684856,sitetnonline,TNOnline,,A vacina da BioNTech apontou grande eficácia em testes clínicos com crianças de 5 a 11 anos  #Pandemia #COVID #Vacinação  https://t.co/Z1xnhGADGS,pt,[],['https://tnonline.uol.com.br/_/555189'],[],0,0,0,"['pandemia', 'covid', 'vacinação']",[],https://twitter.com/sitetnonline/status/1451596308486230017,False,,0,,,,,,,,[],,,,
1451594839821332488,1451266861174251529,2021-10-22 17:02:33 UTC,2021-10-22,17:02:33,+0000,51912237,sandrocolombo,sandro colombo,,@GeanLoureiro Parabéns prefeito pela excelente comunicação durante a pandemia e no esforço para a vacinação,pt,[],[],[],0,0,2,[],[],https://twitter.com/sandrocolombo/status/1451594839821332488,False,,0,,,,,,,,"[{'screen_name': 'GeanLoureiro', 'name': 'Gean Loureiro', 'id': '74801757'}]",,,,
1451591791308939300,1451518583918321673,2021-10-22 16:50:26 UTC,2021-10-22,16:50:26,+0000,195765253,dnrazevedo,Denise Azevedo,,"@HiebertAlex Bolsonaro receitou remédio q não funcionava dando a falsa segurança, recusou, quis a imunidade de rebanho q matou milhares. RECUSOU a vacina e matou milhares com o atraso da vacinação, boicotou máscara, e isolamento  provocou aglomerações, não fez nada para combater a pandemia.",pt,[],[],[],0,0,0,[],[],https://twitter.com/dnrazevedo/status/1451591791308939300,False,,0,,,,,,,,"[{'screen_name': 'HiebertAlex', 'name': 'Engenheiro Alex Blumenau', 'id': '1519434072'}]",,,,
1451590615951712271,1451588503394033683,2021-10-22 16:45:46 UTC,2021-10-22,16:45:46,+0000,350654790,cogitatuti,Cogita Tibi 🐊,,"@monikajung Não, nosso sistema de vacinação é referência a bastante tempo. Pelo menos até antes da pandemia e do mito. Mas mesmo assim quase todo mundo aqui foi se vacinar, o que é impressionante. Eu acho que devemos aprimorar e não criar um novo sistema :-)",pt,[],[],[],2,0,0,[],[],https://twitter.com/CogitaTuti/status/1451590615951712271,False,,0,,,,,,,,"[{'screen_name': 'monikajung', 'name': 'a gata de sofa', 'id': '22509510'}]",,,,
1451585437940817935,1451572783813644291,2021-10-22 16:25:12 UTC,2021-10-22,16:25:12,+0000,1197237996459831296,minasemcampo,Minas Em Campo,,"VACINAÇÃO = SEGURANÇA !  Para vencermos a pandemia, a vacinação é muito importante e ajuda a proteger você e as pessoas ao seu redor contra a infecção e casos graves de COVID-19.  Quando for sua vez de tomar a vacina, vá ao posto de saúde! Juntos vamos superar esse desafio!",pt,[],[],[],0,1,1,[],[],https://twitter.com/minasemcampo/status/1451585437940817935,False,,0,,,,,,,,[],,,,
1451582453219536896,1451545788757254148,2021-10-22 16:13:20 UTC,2021-10-22,16:13:20,+0000,49400112,amigueltrindade,António Miguel Trindade,,"@VOSTPT @DGSaude Com a taxa de vacinação que temos, agora é mais importante saber quem realmente tem sintomas (mesmo leves), isto é, quem está doente, e quantos óbitos do que saber quantos casos novos e activos. O Covid-19 está a transformar-se de uma pandemia para uma endemia. 1/2",pt,[],[],[],0,0,0,[],[],https://twitter.com/AMiguelTrindade/status/1451582453219536896,False,,0,,,,,,,,"[{'screen_name': 'VOSTPT', 'name': 'VOST Portugal', 'id': '1027682230854995968'}, {'screen_name': 'DGSaude', 'name': 'DGS', 'id': '599399505'}]",,,,
1451581608067276801,1451581608067276801,2021-10-22 16:09:59 UTC,2021-10-22,16:09:59,+0000,964601809527390208,canalmynews,MyNews,,Conversamos no #QuartaChamada sobre o que pode e não pode neste momento da pandemia. O imunologista @CienciaeSocied1 também comenta as diferenças entre a #vacinação no #Brasil e nos #EstadosUnidos. Assista na íntegra:  https://t.co/NN9YBei9VA  https://t.co/AgTB339NxU,pt,"[{'screen_name': 'cienciaesocied1', 'name': 'gustavo cabral', 'id': '1241458535386566658'}]",['https://bit.ly/3pi73rb'],[],0,1,13,"['quartachamada', 'vacinação', 'brasil', 'estadosunidos']",[],https://twitter.com/CanalMyNews/status/1451581608067276801,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1451580201255718919/pu/img/CT349-QF-_EOSRHE.jpg,,,,,,,[],,,,
1451578726299443214,1451231520350511115,2021-10-22 15:58:32 UTC,2021-10-22,15:58:32,+0000,799974445620281344,thiagofcorrea,Thiago_B4RB0S4 🕑,,"@willenmarco @PauloLotufo Pq se lidou mal com a pandemia, demora na vacinação, imagem internacional arranhada pelo negacionismo, repito, é tudo reflexo da pandemia e de como foi conduzida, repito pela última vez, acho que não teremos uma nova pandemia nos próximos anos, então será tudo diferente",pt,[],[],[],2,0,0,[],[],https://twitter.com/thiagofcorrea/status/1451578726299443214,False,,0,,,,,,,,"[{'screen_name': 'willenmarco', 'name': 'Danilo Gomes', 'id': '1446104957371961344'}, {'screen_name': 'PauloLotufo', 'name': 'Paulo Lotufo', 'id': '519961911'}]",,,,
1451568474648715275,1451558388551270422,2021-10-22 15:17:47 UTC,2021-10-22,15:17:47,+0000,1135328550976987137,rodrigomarolv,Rodrigo Marques em Estocolmo 🇸🇪🇧🇷,,"@Athengi @monark Quase 2 anos de pandemia e ainda há dificuldade de se entender que os benefícios da vacinação são socializados, assim como os malefícios. Se vc n toma, TODO MUNDO paga a conta. Literalmente. Vc põe pessoas no hospital q n precisavam ir, e vc msm pd ir pro hosp ocupar um leito lá",pt,[],[],[],2,0,2,[],[],https://twitter.com/rodrigomarolv/status/1451568474648715275,False,,0,,,,,,,,"[{'screen_name': 'Athengi', 'name': 'Raphael', 'id': '799777525329235968'}, {'screen_name': 'monark', 'name': '♔ Monark', 'id': '242967720'}]",,,,
1451568403337076741,1451350429514743810,2021-10-22 15:17:30 UTC,2021-10-22,15:17:30,+0000,1435626475647115270,truelumina,Paula Z. 🇳🇬,,"@diegobarbosa51 @cartacapital com medidas sérias de enfrentamento a pandemia e se tivesse iniciado a vacinação antes, além de incentivar a mesma, teriam morrido menos brasileiros sim. qualquer outro presidente que fosse um ser humano sério teria feito isso, não só o Haddad.",pt,[],[],[],1,0,5,[],[],https://twitter.com/truelumina/status/1451568403337076741,False,,0,,,,,,,,"[{'screen_name': 'diegobarbosa51', 'name': 'Diego', 'id': '449736812'}, {'screen_name': 'cartacapital', 'name': 'CartaCapital', 'id': '16632084'}]",,,,
1451561374279155730,1451558007989473286,2021-10-22 14:49:34 UTC,2021-10-22,14:49:34,+0000,876458449260957696,valquiriamello9,Val Mello❤,,"@rock_edgard Se obrigassem a vacinação, já tinha acabado a pandemia. Ever!",pt,[],[],[],0,0,1,[],[],https://twitter.com/ValquiriaMello9/status/1451561374279155730,False,,0,,,,,,,,"[{'screen_name': 'rock_edgard', 'name': 'edgard soares \uea00', 'id': '115773671'}]",,,,
1451556610317357058,1451556610317357058,2021-10-22 14:30:39 UTC,2021-10-22,14:30:39,+0000,1152207307775913985,marianaladeskys,Mariana Landeskys,,Graças a Deus tudo voltando ao normal no RJ tbm após a pandemia e a vacinação em massa! 🙏🏻🙏🏻  https://t.co/BaDxhv8auz,pt,[],[],[],0,0,0,[],[],https://twitter.com/marianaladeskys/status/1451556610317357058,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1451556394482688000/pu/img/SqJPTOcok0XdDFms.jpg,,,,,,,[],,,,
1451553433069174802,1451486375681957892,2021-10-22 14:18:01 UTC,2021-10-22,14:18:01,+0000,1407465235729031168,nadahav24140490,Miliciano Digital,,@JailsonAlbino @OsmarTerra Penso q a curva deve cair mais com os recuperados. A vacinação em massa me parece um erro durante uma pandemia e a tendência parece ser o aumento de casos.,pt,[],[],[],0,0,0,[],[],https://twitter.com/NadaHav24140490/status/1451553433069174802,False,,0,,,,,,,,"[{'screen_name': 'JailsonAlbino', 'name': 'Moral e Cívica', 'id': '1130051801175252992'}, {'screen_name': 'OsmarTerra', 'name': 'Osmar Terra', 'id': '52722451'}]",,,,
1451551531162116106,1451548803765620744,2021-10-22 14:10:28 UTC,2021-10-22,14:10:28,+0000,1357828983459610631,victormpb500,Victor Marques,,"@GFiuza_Oficial Melhor resposta econômica? Por que medida? Tá fazendo conta igual Bolsonaro, -4 + 5 = 9?? Pergunta os médicos sobre como foi a pandemia, como estavam os hospitais e UTIs no auge, antes de termos vacinação em massa",pt,[],[],[],1,0,8,[],[],https://twitter.com/VictorMPB500/status/1451551531162116106,False,,0,,,,,,,,"[{'screen_name': 'GFiuza_Oficial', 'name': 'Guilherme Fiuza', 'id': '2804949532'}]",,,,
